Source;Target;Type;Id;Label;Weight
15039;21592;Undirected;386695;;4
15039;21705;Undirected;386696;;4
15039;21791;Undirected;386697;;4
15039;21892;Undirected;386698;;6
15039;21899;Undirected;386699;;4
15039;22187;Undirected;386700;;4
15039;22554;Undirected;386701;;4
15039;22563;Undirected;386702;;4
15039;22637;Undirected;386703;;8
15039;22667;Undirected;386704;;4
15039;22726;Undirected;386705;;4
15039;23131;Undirected;386706;;4
15039;23196;Undirected;386707;;4
15039;23198;Undirected;386708;;4
15039;23300;Undirected;386709;;4
15039;17084P;Undirected;386710;;4
16008;20971;Undirected;386711;;4
16008;20975;Undirected;386712;;4
16008;20985;Undirected;386713;;4
16008;22150;Undirected;386714;;4
16008;22566;Undirected;386715;;4
16008;22652;Undirected;386716;;4
16008;22749;Undirected;386717;;4
16008;23493;Undirected;386718;;4
16008;35970;Undirected;386719;;4
16008;72232;Undirected;386720;;4
16011;20984;Undirected;386721;;4
16011;21680;Undirected;386722;;4
16011;21790;Undirected;386723;;4
16011;21889;Undirected;386724;;4
16011;21892;Undirected;386725;;4
16011;21912;Undirected;386726;;4
16011;21915;Undirected;386727;;4
16011;22090;Undirected;386728;;4
16011;22210;Undirected;386729;;4
16011;22375;Undirected;386730;;4
16011;22489;Undirected;386731;;4
16011;22531;Undirected;386732;;4
16011;22535;Undirected;386733;;4
16011;22536;Undirected;386734;;4
16011;22540;Undirected;386735;;4
16011;22544;Undirected;386736;;4
16011;22545;Undirected;386737;;4
16011;22549;Undirected;386738;;4
16011;22556;Undirected;386739;;4
16011;22620;Undirected;386740;;4
16011;22743;Undirected;386741;;4
16011;22744;Undirected;386742;;4
16011;22746;Undirected;386743;;4
16011;22748;Undirected;386744;;4
16011;22756;Undirected;386745;;4
16011;22758;Undirected;386746;;4
16011;23192;Undirected;386747;;4
16011;84378;Undirected;386748;;4
16011;84988;Undirected;386749;;4
16011;85039B;Undirected;386750;;4
16011;85040A;Undirected;386751;;4
16012;16238;Undirected;386752;;4
16012;21015;Undirected;386753;;4
16012;21588;Undirected;386754;;4
16012;21591;Undirected;386755;;4
16012;21889;Undirected;386756;;4
16012;21912;Undirected;386757;;4
16012;22315;Undirected;386758;;6
16012;22556;Undirected;386759;;4
16012;22733;Undirected;386760;;4
16012;22834;Undirected;386761;;4
16012;22844;Undirected;386762;;4
16012;22940;Undirected;386763;;4
16012;23083;Undirected;386764;;4
16012;23084;Undirected;386765;;4
16012;23199;Undirected;386766;;4
16012;23343;Undirected;386767;;4
16012;23349;Undirected;386768;;4
16012;23352;Undirected;386769;;4
16012;23389;Undirected;386770;;4
16012;84012;Undirected;386771;;4
16012;47559B;Undirected;386772;;4
16014;16015;Undirected;386773;;4
16014;16016;Undirected;386774;;8
16014;22293;Undirected;386775;;4
16014;22722;Undirected;386776;;4
16014;22980;Undirected;386777;;4
16014;23243;Undirected;386778;;4
16014;85066;Undirected;386779;;4
16015;16016;Undirected;386781;;8
16015;20685;Undirected;386782;;4
16015;21390;Undirected;386783;;4
16015;21621;Undirected;386784;;4
16015;21625;Undirected;386785;;4
16015;21714;Undirected;386786;;4
16015;21755;Undirected;386787;;4
16015;22147;Undirected;386788;;4
16015;22150;Undirected;386789;;4
16015;22285;Undirected;386790;;4
16015;22291;Undirected;386791;;4
16015;22293;Undirected;386792;;6
16015;22294;Undirected;386793;;4
16015;22477;Undirected;386794;;4
16015;22479;Undirected;386795;;4
16015;22804;Undirected;386796;;4
16015;22916;Undirected;386797;;4
16015;22917;Undirected;386798;;4
16015;22918;Undirected;386799;;4
16015;22919;Undirected;386800;;4
16015;22920;Undirected;386801;;4
16015;22921;Undirected;386802;;4
16015;23184;Undirected;386803;;4
16015;35970;Undirected;386804;;4
16015;84763;Undirected;386805;;4
16015;84978;Undirected;386806;;4
16015;84971S;Undirected;386807;;4
16015;85194S;Undirected;386808;;4
16016;21755;Undirected;386811;;4
16016;21891;Undirected;386812;;4
16016;21896;Undirected;386813;;4
16016;22173;Undirected;386814;;4
16016;22285;Undirected;386815;;4
16016;22291;Undirected;386816;;4
16016;22292;Undirected;386817;;4
16016;22293;Undirected;386818;;8
16016;22303;Undirected;386819;;4
16016;22722;Undirected;386820;;4
16016;22845;Undirected;386821;;4
16016;22962;Undirected;386822;;4
16016;22980;Undirected;386823;;4
16016;23243;Undirected;386824;;6
16016;82484;Undirected;386825;;4
16016;84763;Undirected;386826;;4
16016;85066;Undirected;386827;;4
16016;15056BL;Undirected;386828;;4
16016;84971S;Undirected;386829;;4
16016;85194L;Undirected;386830;;4
16016;85194S;Undirected;386831;;6
16045;20984;Undirected;386832;;4
16048;20984;Undirected;386833;;4
16048;21163;Undirected;386834;;4
16048;21616;Undirected;386835;;4
16048;21642;Undirected;386836;;4
16048;22749;Undirected;386837;;4
16048;22752;Undirected;386838;;4
16048;23290;Undirected;386839;;4
16048;51014A;Undirected;386840;;4
16054;20975;Undirected;386841;;4
16054;21932;Undirected;386842;;4
16216;16235;Undirected;386843;;4
16216;21084;Undirected;386844;;4
16216;21090;Undirected;386845;;4
16216;21327;Undirected;386846;;4
16216;21591;Undirected;386847;;4
16216;22110;Undirected;386848;;4
16216;22210;Undirected;386849;;4
16216;22211;Undirected;386850;;4
16216;22333;Undirected;386851;;4
16216;22745;Undirected;386852;;4
16216;22748;Undirected;386853;;4
16216;22750;Undirected;386854;;4
16216;22751;Undirected;386855;;4
16216;23207;Undirected;386856;;4
16216;47503H;Undirected;386857;;4
16216;85099C;Undirected;386858;;4
16218;16235;Undirected;386859;;4
16218;16237;Undirected;386860;;4
16218;20992;Undirected;386861;;4
16218;21914;Undirected;386862;;6
16218;22694;Undirected;386863;;4
16218;22816;Undirected;386864;;4
16218;22972;Undirected;386865;;4
16218;22974;Undirected;386866;;4
16218;23083;Undirected;386867;;4
16218;23289;Undirected;386868;;4
16218;23290;Undirected;386869;;4
16218;23350;Undirected;386870;;6
16218;23352;Undirected;386871;;4
16218;23367;Undirected;386872;;4
16218;84558A;Undirected;386873;;4
16218;84596B;Undirected;386874;;4
16218;84596F;Undirected;386875;;4
16225;16236;Undirected;386876;;4
16225;16237;Undirected;386877;;4
16225;17021;Undirected;386878;;4
16225;20972;Undirected;386879;;4
16225;20982;Undirected;386880;;4
16225;21479;Undirected;386881;;4
16225;21705;Undirected;386882;;4
16225;21744;Undirected;386883;;4
16225;21791;Undirected;386884;;4
16225;21914;Undirected;386885;;6
16225;21915;Undirected;386886;;6
16225;21931;Undirected;386887;;4
16225;22300;Undirected;386888;;4
16225;22301;Undirected;386889;;4
16225;22380;Undirected;386890;;4
16225;22532;Undirected;386891;;4
16225;22553;Undirected;386892;;4
16225;22607;Undirected;386893;;4
16225;22619;Undirected;386894;;4
16225;22632;Undirected;386895;;4
16225;22953;Undirected;386896;;4
16225;22972;Undirected;386897;;4
16225;23103;Undirected;386898;;4
16225;23300;Undirected;386899;;4
16225;23318;Undirected;386900;;4
16225;23356;Undirected;386901;;4
16225;23397;Undirected;386902;;4
16225;23439;Undirected;386903;;4
16225;23461;Undirected;386904;;6
16225;23479;Undirected;386905;;4
16225;23485;Undirected;386906;;4
16225;23502;Undirected;386907;;4
16225;71053;Undirected;386908;;4
16225;84077;Undirected;386909;;6
16225;84946;Undirected;386910;;4
16225;85048;Undirected;386911;;4
16225;85150;Undirected;386912;;4
16225;85034C;Undirected;386913;;4
16225;M;Undirected;386914;;4
16235;16236;Undirected;386917;;4
16235;16237;Undirected;386918;;4
16235;20761;Undirected;386919;;4
16235;20973;Undirected;386920;;4
16235;20975;Undirected;386921;;8
16235;20982;Undirected;386922;;4
16235;20992;Undirected;386923;;8
16235;21327;Undirected;386924;;4
16235;21452;Undirected;386925;;4
16235;21616;Undirected;386926;;4
16235;21642;Undirected;386927;;4
16235;21990;Undirected;386928;;4
16235;22093;Undirected;386929;;4
16235;22150;Undirected;386930;;4
16235;22210;Undirected;386931;;4
16235;22333;Undirected;386932;;6
16235;22367;Undirected;386933;;4
16235;22534;Undirected;386934;;4
16235;22554;Undirected;386935;;6
16235;22562;Undirected;386936;;4
16235;22563;Undirected;386937;;6
16235;22744;Undirected;386938;;4
16235;22750;Undirected;386939;;4
16235;22751;Undirected;386940;;4
16235;22940;Undirected;386941;;4
16235;22964;Undirected;386942;;4
16235;22972;Undirected;386943;;4
16235;22974;Undirected;386944;;4
16235;22988;Undirected;386945;;4
16235;22996;Undirected;386946;;4
16235;23184;Undirected;386947;;4
16235;23191;Undirected;386948;;4
16235;23290;Undirected;386949;;4
16235;23337;Undirected;386950;;4
16235;23344;Undirected;386951;;4
16235;23356;Undirected;386952;;4
16235;23377;Undirected;386953;;4
16235;23389;Undirected;386954;;4
16235;23493;Undirected;386955;;6
16235;23583;Undirected;386956;;4
16235;35970;Undirected;386957;;4
16235;17012C;Undirected;386958;;4
16235;17012D;Undirected;386959;;4
16235;17012F;Undirected;386960;;4
16235;35095B;Undirected;386961;;4
16235;47503H;Undirected;386962;;4
16235;47591D;Undirected;386963;;4
16235;84032A;Undirected;386964;;4
16235;84032B;Undirected;386965;;4
16235;84596B;Undirected;386966;;6
16235;85034B;Undirected;386967;;4
16235;85034C;Undirected;386968;;4
16235;M;Undirected;386969;;6
16236;16237;Undirected;386972;;16
16236;16238;Undirected;386973;;8
16236;20674;Undirected;386974;;4
16236;20675;Undirected;386975;;4
16236;20676;Undirected;386976;;4
16236;20985;Undirected;386977;;4
16236;21163;Undirected;386978;;4
16236;21210;Undirected;386979;;6
16236;21232;Undirected;386980;;4
16236;21642;Undirected;386981;;4
16236;21791;Undirected;386982;;4
16236;21828;Undirected;386983;;4
16236;21833;Undirected;386984;;4
16236;21888;Undirected;386985;;6
16236;21892;Undirected;386986;;4
16236;21980;Undirected;386987;;4
16236;21985;Undirected;386988;;8
16236;21986;Undirected;386989;;4
16236;22142;Undirected;386990;;4
16236;22158;Undirected;386991;;4
16236;22210;Undirected;386992;;4
16236;22301;Undirected;386993;;4
16236;22314;Undirected;386994;;4
16236;22382;Undirected;386995;;4
16236;22396;Undirected;386996;;6
16236;22398;Undirected;386997;;4
16236;22400;Undirected;386998;;4
16236;22402;Undirected;386999;;4
16236;22418;Undirected;387000;;4
16236;22431;Undirected;387001;;4
16236;22433;Undirected;387002;;4
16236;22439;Undirected;387003;;4
16236;22473;Undirected;387004;;6
16236;22493;Undirected;387005;;4
16236;22523;Undirected;387006;;4
16236;22534;Undirected;387007;;4
16236;22548;Undirected;387008;;4
16236;22563;Undirected;387009;;4
16236;22614;Undirected;387010;;4
16236;22617;Undirected;387011;;4
16236;22632;Undirected;387012;;4
16236;22633;Undirected;387013;;4
16236;22647;Undirected;387014;;4
16236;22694;Undirected;387015;;4
16236;22713;Undirected;387016;;6
16236;22742;Undirected;387017;;4
16236;22743;Undirected;387018;;4
16236;22748;Undirected;387019;;4
16236;22749;Undirected;387020;;4
16236;22750;Undirected;387021;;4
16236;22755;Undirected;387022;;4
16236;22791;Undirected;387023;;4
16236;22809;Undirected;387024;;4
16236;22940;Undirected;387025;;4
16236;22955;Undirected;387026;;4
16236;22964;Undirected;387027;;4
16236;22996;Undirected;387028;;4
16236;23188;Undirected;387029;;4
16236;23207;Undirected;387030;;4
16236;23232;Undirected;387031;;4
16236;23289;Undirected;387032;;4
16236;23290;Undirected;387033;;4
16236;23308;Undirected;387034;;4
16236;23346;Undirected;387035;;4
16236;23356;Undirected;387036;;4
16236;23377;Undirected;387037;;4
16236;23378;Undirected;387038;;4
16236;23493;Undirected;387039;;4
16236;35970;Undirected;387040;;4
16236;72817;Undirected;387041;;4
16236;72818;Undirected;387042;;4
16236;84012;Undirected;387043;;4
16236;84077;Undirected;387044;;4
16236;85015;Undirected;387045;;4
16236;47594A;Undirected;387046;;6
16236;79191B;Undirected;387047;;4
16236;84032B;Undirected;387048;;4
16236;85040A;Undirected;387049;;4
16236;85099C;Undirected;387050;;4
16236;M;Undirected;387051;;4
16237;16238;Undirected;387058;;10
16237;20674;Undirected;387059;;4
16237;20675;Undirected;387060;;4
16237;20676;Undirected;387061;;4
16237;20725;Undirected;387062;;4
16237;20727;Undirected;387063;;4
16237;20961;Undirected;387064;;6
16237;20963;Undirected;387065;;4
16237;20983;Undirected;387066;;4
16237;20984;Undirected;387067;;4
16237;20985;Undirected;387068;;4
16237;20986;Undirected;387069;;4
16237;21094;Undirected;387070;;4
16237;21108;Undirected;387071;;4
16237;21163;Undirected;387072;;6
16237;21205;Undirected;387073;;4
16237;21221;Undirected;387074;;4
16237;21232;Undirected;387075;;8
16237;21328;Undirected;387076;;6
16237;21448;Undirected;387077;;4
16237;21452;Undirected;387078;;4
16237;21559;Undirected;387079;;4
16237;21726;Undirected;387080;;4
16237;21770;Undirected;387081;;4
16237;21787;Undirected;387082;;4
16237;21790;Undirected;387083;;6
16237;21791;Undirected;387084;;6
16237;21818;Undirected;387085;;6
16237;21828;Undirected;387086;;4
16237;21830;Undirected;387087;;4
16237;21833;Undirected;387088;;4
16237;21888;Undirected;387089;;4
16237;21890;Undirected;387090;;4
16237;21891;Undirected;387091;;8
16237;21892;Undirected;387092;;4
16237;21914;Undirected;387093;;4
16237;21947;Undirected;387094;;4
16237;21982;Undirected;387095;;4
16237;21985;Undirected;387096;;8
16237;21986;Undirected;387097;;4
16237;21993;Undirected;387098;;4
16237;22091;Undirected;387099;;4
16237;22093;Undirected;387100;;4
16237;22094;Undirected;387101;;6
16237;22095;Undirected;387102;;4
16237;22098;Undirected;387103;;4
16237;22131;Undirected;387104;;4
16237;22142;Undirected;387105;;4
16237;22144;Undirected;387106;;4
16237;22147;Undirected;387107;;4
16237;22148;Undirected;387108;;4
16237;22149;Undirected;387109;;4
16237;22158;Undirected;387110;;4
16237;22210;Undirected;387111;;8
16237;22211;Undirected;387112;;4
16237;22300;Undirected;387113;;4
16237;22301;Undirected;387114;;6
16237;22328;Undirected;387115;;4
16237;22333;Undirected;387116;;4
16237;22335;Undirected;387117;;4
16237;22374;Undirected;387118;;4
16237;22382;Undirected;387119;;8
16237;22383;Undirected;387120;;6
16237;22384;Undirected;387121;;6
16237;22396;Undirected;387122;;6
16237;22418;Undirected;387123;;6
16237;22431;Undirected;387124;;4
16237;22432;Undirected;387125;;4
16237;22433;Undirected;387126;;6
16237;22439;Undirected;387127;;4
16237;22440;Undirected;387128;;4
16237;22466;Undirected;387129;;4
16237;22473;Undirected;387130;;4
16237;22493;Undirected;387131;;4
16237;22531;Undirected;387132;;4
16237;22537;Undirected;387133;;4
16237;22548;Undirected;387134;;6
16237;22554;Undirected;387135;;4
16237;22555;Undirected;387136;;6
16237;22560;Undirected;387137;;10
16237;22561;Undirected;387138;;4
16237;22562;Undirected;387139;;8
16237;22563;Undirected;387140;;12
16237;22573;Undirected;387141;;4
16237;22587;Undirected;387142;;6
16237;22600;Undirected;387143;;4
16237;22603;Undirected;387144;;4
16237;22614;Undirected;387145;;4
16237;22616;Undirected;387146;;4
16237;22617;Undirected;387147;;4
16237;22619;Undirected;387148;;4
16237;22620;Undirected;387149;;6
16237;22621;Undirected;387150;;8
16237;22629;Undirected;387151;;6
16237;22630;Undirected;387152;;4
16237;22634;Undirected;387153;;6
16237;22635;Undirected;387154;;8
16237;22647;Undirected;387155;;4
16237;22693;Undirected;387156;;4
16237;22713;Undirected;387157;;4
16237;22727;Undirected;387158;;4
16237;22728;Undirected;387159;;4
16237;22742;Undirected;387160;;4
16237;22743;Undirected;387161;;6
16237;22744;Undirected;387162;;4
16237;22745;Undirected;387163;;6
16237;22746;Undirected;387164;;6
16237;22747;Undirected;387165;;4
16237;22748;Undirected;387166;;8
16237;22749;Undirected;387167;;6
16237;22750;Undirected;387168;;6
16237;22751;Undirected;387169;;4
16237;22752;Undirected;387170;;4
16237;22756;Undirected;387171;;4
16237;22757;Undirected;387172;;6
16237;22758;Undirected;387173;;4
16237;22800;Undirected;387174;;4
16237;22816;Undirected;387175;;4
16237;22834;Undirected;387176;;4
16237;22940;Undirected;387177;;10
16237;22952;Undirected;387178;;4
16237;22955;Undirected;387179;;4
16237;22964;Undirected;387180;;6
16237;22966;Undirected;387181;;4
16237;22970;Undirected;387182;;6
16237;22971;Undirected;387183;;4
16237;22972;Undirected;387184;;4
16237;22974;Undirected;387185;;4
16237;22988;Undirected;387186;;4
16237;22989;Undirected;387187;;4
16237;22996;Undirected;387188;;6
16237;23084;Undirected;387189;;4
16237;23120;Undirected;387190;;4
16237;23122;Undirected;387191;;4
16237;23188;Undirected;387192;;6
16237;23193;Undirected;387193;;4
16237;23207;Undirected;387194;;4
16237;23208;Undirected;387195;;4
16237;23210;Undirected;387196;;4
16237;23232;Undirected;387197;;4
16237;23238;Undirected;387198;;4
16237;23240;Undirected;387199;;4
16237;23241;Undirected;387200;;4
16237;23254;Undirected;387201;;6
16237;23255;Undirected;387202;;4
16237;23256;Undirected;387203;;6
16237;23263;Undirected;387204;;4
16237;23275;Undirected;387205;;4
16237;23289;Undirected;387206;;4
16237;23290;Undirected;387207;;4
16237;23293;Undirected;387208;;4
16237;23294;Undirected;387209;;4
16237;23295;Undirected;387210;;4
16237;23308;Undirected;387211;;4
16237;23309;Undirected;387212;;4
16237;23310;Undirected;387213;;6
16237;23319;Undirected;387214;;4
16237;23322;Undirected;387215;;4
16237;23323;Undirected;387216;;4
16237;23345;Undirected;387217;;4
16237;23346;Undirected;387218;;4
16237;23348;Undirected;387219;;4
16237;23354;Undirected;387220;;6
16237;23356;Undirected;387221;;4
16237;23371;Undirected;387222;;4
16237;23372;Undirected;387223;;6
16237;23378;Undirected;387224;;4
16237;23389;Undirected;387225;;4
16237;23390;Undirected;387226;;4
16237;23392;Undirected;387227;;4
16237;23395;Undirected;387228;;4
16237;23396;Undirected;387229;;4
16237;23461;Undirected;387230;;4
16237;23493;Undirected;387231;;4
16237;23505;Undirected;387232;;4
16237;23506;Undirected;387233;;4
16237;23559;Undirected;387234;;4
16237;23569;Undirected;387235;;4
16237;23571;Undirected;387236;;6
16237;72817;Undirected;387237;;4
16237;84006;Undirected;387238;;4
16237;84012;Undirected;387239;;6
16237;84077;Undirected;387240;;4
16237;84199;Undirected;387241;;4
16237;84347;Undirected;387242;;4
16237;84375;Undirected;387243;;4
16237;84692;Undirected;387244;;6
16237;85227;Undirected;387245;;4
16237;90094;Undirected;387246;;6
16237;10123C;Undirected;387247;;4
16237;35471D;Undirected;387248;;4
16237;47504H;Undirected;387249;;4
16237;47594A;Undirected;387250;;4
16237;47599A;Undirected;387251;;4
16237;79191B;Undirected;387252;;4
16237;84558A;Undirected;387253;;4
16237;85040A;Undirected;387254;;4
16237;85183A;Undirected;387255;;4
16237;M;Undirected;387256;;8
16238;20669;Undirected;387260;;4
16238;20674;Undirected;387261;;4
16238;20675;Undirected;387262;;4
16238;20676;Undirected;387263;;6
16238;20725;Undirected;387264;;4
16238;20748;Undirected;387265;;4
